STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595146246 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 87
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1685994657340
CPU_CLOCKS_UNHALTED,PMC1,911497386004
DATA_CACHE_ACCESSES,PMC2,832930190639
DATA_CACHE_REFILLS_ALL,PMC3,4144402276
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 87,
Runtime (RDTSC) [s],379.0450,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5406,
data cache requests,832930190639,
data cache request rate,0.4940,
data cache misses,4144402276,
data cache miss rate,0.0025,
data cache miss ratio,0.0050,
